EDAD;Gender;Education Level;Job Title;AÑOS EXP;Salario;Class;Salary;Years of Experience;Age
39;Male;Master's Degree;Senior HR Generalist;9;120000,00;Medio;De 97001 a 143000;De 8 A 14;De 34 a 41 años
31;Male;High School;Junior HR Generalist;2;120000,00;Medio;De 97001 a 143000;De 0 a 7;De 26 a 33 años
44;Female;PhD;Director of HR;14;120000,00;Medio;De 97001 a 143000;De 8 A 14;De 42 a 49 años
28;Male;Bachelor's Degree;Web Developer;3;120000,00;Medio;De 97001 a 143000;De 0 a 7;De 26 a 33 años
32;Female;Master's Degree;Senior Human Resources Manager;6;120000,00;Medio;De 97001 a 143000;De 0 a 7;De 26 a 33 años
45;Male;PhD;Director of HR;13;120000,00;Medio;De 97001 a 143000;De 8 A 14;De 42 a 49 años
26;Female;Bachelor's Degree;Junior Web Developer;2;120000,00;Medio;De 97001 a 143000;De 0 a 7;De 26 a 33 años
38;Male;Master's Degree;Senior HR Generalist;8;120000,00;Medio;De 97001 a 143000;De 8 A 14;De 34 a 41 años
27;Female;High School;Junior HR Generalist;1;120000,00;Medio;De 97001 a 143000;De 0 a 7;De 26 a 33 años
33;Male;Bachelor's Degree;Web Developer;5;120000,00;Medio;De 97001 a 143000;De 0 a 7;De 26 a 33 años
42;Female;Master's Degree;Director of HR;12;120000,00;Medio;De 97001 a 143000;De 8 A 14;De 42 a 49 años
29;Male;Master's Degree;Senior Human Resources Manager;4;120000,00;Medio;De 97001 a 143000;De 0 a 7;De 26 a 33 años
36;Female;Master's Degree;Web Developer;7;120000,00;Medio;De 97001 a 143000;De 0 a 7;De 34 a 41 años
30;Male;High School;Junior HR Coordinator;2;120000,00;Medio;De 97001 a 143000;De 0 a 7;De 26 a 33 años
43;Female;PhD;Senior Human Resources Manager;15;120000,00;Medio;De 97001 a 143000;De 15 a 21;De 42 a 49 años
34;Male;Bachelor's Degree;Junior Web Developer;3;120000,00;Medio;De 97001 a 143000;De 0 a 7;De 34 a 41 años
25;Female;Master's Degree;Junior HR Generalist;1;120000,00;Medio;De 97001 a 143000;De 0 a 7;Menor o igual a 25
37;Male;PhD;Director of HR;11;120000,00;Medio;De 97001 a 143000;De 8 A 14;De 34 a 41 años
24;Female;Bachelor's Degree;Web Developer;1;120000,00;Medio;De 97001 a 143000;De 0 a 7;Menor o igual a 25
39;Male;Master's Degree;Senior HR Generalist;10;120000,00;Medio;De 97001 a 143000;De 8 A 14;De 34 a 41 años
31;Male;High School;Junior HR Generalist;2;120000,00;Medio;De 97001 a 143000;De 0 a 7;De 26 a 33 años
44;Female;PhD;Director of HR;13;120000,00;Medio;De 97001 a 143000;De 8 A 14;De 42 a 49 años
28;Male;Bachelor's Degree;Web Developer;4;120000,00;Medio;De 97001 a 143000;De 0 a 7;De 26 a 33 años
32;Female;Master's Degree;Senior Human Resources Manager;6;120000,00;Medio;De 97001 a 143000;De 0 a 7;De 26 a 33 años
45;Male;PhD;Director of HR;14;120000,00;Medio;De 97001 a 143000;De 8 A 14;De 42 a 49 años
26;Female;Bachelor's Degree;Junior Web Developer;2;120000,00;Medio;De 97001 a 143000;De 0 a 7;De 26 a 33 años
38;Male;Master's Degree;Senior HR Generalist;8;120000,00;Medio;De 97001 a 143000;De 8 A 14;De 34 a 41 años
27;Female;High School;Junior HR Generalist;1;120000,00;Medio;De 97001 a 143000;De 0 a 7;De 26 a 33 años
33;Male;Bachelor's Degree;Web Developer;5;120000,00;Medio;De 97001 a 143000;De 0 a 7;De 26 a 33 años
42;Female;Master's Degree;Director of HR;12;120000,00;Medio;De 97001 a 143000;De 8 A 14;De 42 a 49 años
29;Male;Master's Degree;Senior Human Resources Manager;4;120000,00;Medio;De 97001 a 143000;De 0 a 7;De 26 a 33 años
36;Female;Master's Degree;Web Developer;7;120000,00;Medio;De 97001 a 143000;De 0 a 7;De 34 a 41 años
30;Male;High School;Junior HR Coordinator;2;120000,00;Medio;De 97001 a 143000;De 0 a 7;De 26 a 33 años
43;Female;PhD;Senior Human Resources Manager;15;120000,00;Medio;De 97001 a 143000;De 15 a 21;De 42 a 49 años
34;Male;Bachelor's Degree;Junior Web Developer;3;120000,00;Medio;De 97001 a 143000;De 0 a 7;De 34 a 41 años
25;Female;Master's Degree;Junior HR Generalist;1;120000,00;Medio;De 97001 a 143000;De 0 a 7;Menor o igual a 25
37;Male;PhD;Director of HR;11;120000,00;Medio;De 97001 a 143000;De 8 A 14;De 34 a 41 años
24;Female;Bachelor's Degree;Web Developer;1;120000,00;Medio;De 97001 a 143000;De 0 a 7;Menor o igual a 25
39;Male;Master's Degree;Senior HR Generalist;10;120000,00;Medio;De 97001 a 143000;De 8 A 14;De 34 a 41 años
31;Male;High School;Junior HR Generalist;2;120000,00;Medio;De 97001 a 143000;De 0 a 7;De 26 a 33 años
44;Female;PhD;Director of HR;13;120000,00;Medio;De 97001 a 143000;De 8 A 14;De 42 a 49 años
28;Male;Bachelor's Degree;Web Developer;4;120000,00;Medio;De 97001 a 143000;De 0 a 7;De 26 a 33 años
32;Female;Master's Degree;Senior Human Resources Manager;6;120000,00;Medio;De 97001 a 143000;De 0 a 7;De 26 a 33 años
45;Male;PhD;Director of HR;14;120000,00;Medio;De 97001 a 143000;De 8 A 14;De 42 a 49 años
26;Female;Bachelor's Degree;Junior Web Developer;2;120000,00;Medio;De 97001 a 143000;De 0 a 7;De 26 a 33 años
38;Male;Master's Degree;Senior HR Generalist;8;120000,00;Medio;De 97001 a 143000;De 8 A 14;De 34 a 41 años
27;Female;High School;Junior HR Generalist;1;120000,00;Medio;De 97001 a 143000;De 0 a 7;De 26 a 33 años
33;Male;Bachelor's Degree;Web Developer;5;120000,00;Medio;De 97001 a 143000;De 0 a 7;De 26 a 33 años
42;Female;Master's Degree;Director of HR;12;120000,00;Medio;De 97001 a 143000;De 8 A 14;De 42 a 49 años
29;Male;Master's Degree;Senior Human Resources Manager;4;120000,00;Medio;De 97001 a 143000;De 0 a 7;De 26 a 33 años
36;Female;Master's Degree;Web Developer;7;120000,00;Medio;De 97001 a 143000;De 0 a 7;De 34 a 41 años
30;Male;High School;Junior HR Coordinator;2;120000,00;Medio;De 97001 a 143000;De 0 a 7;De 26 a 33 años
43;Female;PhD;Senior Human Resources Manager;15;120000,00;Medio;De 97001 a 143000;De 15 a 21;De 42 a 49 años
34;Male;Bachelor's Degree;Junior Web Developer;3;120000,00;Medio;De 97001 a 143000;De 0 a 7;De 34 a 41 años
25;Female;Master's Degree;Junior HR Generalist;1;120000,00;Medio;De 97001 a 143000;De 0 a 7;Menor o igual a 25
37;Male;PhD;Director of HR;11;120000,00;Medio;De 97001 a 143000;De 8 A 14;De 34 a 41 años
24;Female;Bachelor's Degree;Web Developer;1;120000,00;Medio;De 97001 a 143000;De 0 a 7;Menor o igual a 25
39;Male;Master's Degree;Senior HR Generalist;10;120000,00;Medio;De 97001 a 143000;De 8 A 14;De 34 a 41 años
31;Male;High School;Junior HR Generalist;2;120000,00;Medio;De 97001 a 143000;De 0 a 7;De 26 a 33 años
44;Female;PhD;Director of HR;13;120000,00;Medio;De 97001 a 143000;De 8 A 14;De 42 a 49 años
28;Male;Bachelor's Degree;Web Developer;4;120000,00;Medio;De 97001 a 143000;De 0 a 7;De 26 a 33 años
32;Female;Master's Degree;Senior Human Resources Manager;6;120000,00;Medio;De 97001 a 143000;De 0 a 7;De 26 a 33 años
45;Male;PhD;Director of HR;14;120000,00;Medio;De 97001 a 143000;De 8 A 14;De 42 a 49 años
26;Female;Bachelor's Degree;Junior Web Developer;2;120000,00;Medio;De 97001 a 143000;De 0 a 7;De 26 a 33 años
38;Male;Master's Degree;Senior HR Generalist;8;120000,00;Medio;De 97001 a 143000;De 8 A 14;De 34 a 41 años
27;Female;High School;Junior HR Generalist;1;120000,00;Medio;De 97001 a 143000;De 0 a 7;De 26 a 33 años
33;Male;Bachelor's Degree;Web Developer;5;120000,00;Medio;De 97001 a 143000;De 0 a 7;De 26 a 33 años
42;Female;Master's Degree;Director of HR;12;120000,00;Medio;De 97001 a 143000;De 8 A 14;De 42 a 49 años
29;Male;Master's Degree;Senior Human Resources Manager;4;120000,00;Medio;De 97001 a 143000;De 0 a 7;De 26 a 33 años
36;Female;Master's Degree;Web Developer;7;120000,00;Medio;De 97001 a 143000;De 0 a 7;De 34 a 41 años
30;Male;High School;Junior HR Coordinator;2;120000,00;Medio;De 97001 a 143000;De 0 a 7;De 26 a 33 años
43;Female;PhD;Senior Human Resources Manager;15;120000,00;Medio;De 97001 a 143000;De 15 a 21;De 42 a 49 años
34;Male;Bachelor's Degree;Junior Web Developer;3;120000,00;Medio;De 97001 a 143000;De 0 a 7;De 34 a 41 años
25;Female;Master's Degree;Junior HR Generalist;1;120000,00;Medio;De 97001 a 143000;De 0 a 7;Menor o igual a 25
37;Male;PhD;Director of HR;11;120000,00;Medio;De 97001 a 143000;De 8 A 14;De 34 a 41 años
32;Male;Bachelor's Degree;Junior Web Developer;2;120000,00;Medio;De 97001 a 143000;De 0 a 7;De 26 a 33 años
24;Female;High School;Junior HR Generalist;1;120000,00;Medio;De 97001 a 143000;De 0 a 7;Menor o igual a 25
45;Male;PhD;Senior Human Resources Manager;12;120000,00;Medio;De 97001 a 143000;De 8 A 14;De 42 a 49 años
29;Female;Master's Degree;Web Developer;4;120000,00;Medio;De 97001 a 143000;De 0 a 7;De 26 a 33 años
38;Male;Bachelor's Degree;Senior HR Generalist;8;120000,00;Medio;De 97001 a 143000;De 8 A 14;De 34 a 41 años
27;Female;Master's Degree;Director of HR;5;120000,00;Medio;De 97001 a 143000;De 0 a 7;De 26 a 33 años
31;Female;High School;Junior HR Coordinator;3;120000,00;Medio;De 97001 a 143000;De 0 a 7;De 26 a 33 años
42;Male;Master's Degree;Web Developer;10;120000,00;Medio;De 97001 a 143000;De 8 A 14;De 42 a 49 años
26;Female;Bachelor's Degree;Junior Web Developer;2;120000,00;Medio;De 97001 a 143000;De 0 a 7;De 26 a 33 años
36;Male;Master's Degree;Senior HR Generalist;7;120000,00;Medio;De 97001 a 143000;De 0 a 7;De 34 a 41 años
28;Male;High School;Junior HR Generalist;1;120000,00;Medio;De 97001 a 143000;De 0 a 7;De 26 a 33 años
33;Female;Bachelor's Degree;Web Developer;5;120000,00;Medio;De 97001 a 143000;De 0 a 7;De 26 a 33 años
46;Male;PhD;Director of HR;15;120000,00;Medio;De 97001 a 143000;De 15 a 21;De 42 a 49 años
25;Female;Bachelor's Degree;Junior Web Developer;1;120000,00;Medio;De 97001 a 143000;De 0 a 7;Menor o igual a 25
37;Female;Master's Degree;Senior Human Resources Manager;9;120000,00;Medio;De 97001 a 143000;De 8 A 14;De 34 a 41 años
30;Male;Master's Degree;Web Developer;4;120000,00;Medio;De 97001 a 143000;De 0 a 7;De 26 a 33 años
43;Female;PhD;Director of HR;14;120000,00;Medio;De 97001 a 143000;De 8 A 14;De 42 a 49 años
34;Male;Bachelor's Degree;Junior Web Developer;3;120000,00;Medio;De 97001 a 143000;De 0 a 7;De 34 a 41 años
26;Female;High School;Junior HR Generalist;2;120000,00;Medio;De 97001 a 143000;De 0 a 7;De 26 a 33 años
41;Male;Master's Degree;Senior HR Generalist;11;120000,00;Medio;De 97001 a 143000;De 8 A 14;De 34 a 41 años
29;Female;Master's Degree;Web Developer;5;120000,00;Medio;De 97001 a 143000;De 0 a 7;De 26 a 33 años
35;Male;Bachelor's Degree;Web Developer;6;120000,00;Medio;De 97001 a 143000;De 0 a 7;De 34 a 41 años
27;Female;High School;Junior HR Coordinator;1;120000,00;Medio;De 97001 a 143000;De 0 a 7;De 26 a 33 años
40;Male;PhD;Director of HR;13;120000,00;Medio;De 97001 a 143000;De 8 A 14;De 34 a 41 años
23;Female;Bachelor's Degree;Junior Web Developer;1;120000,00;Medio;De 97001 a 143000;De 0 a 7;Menor o igual a 25
39;Male;Master's Degree;Senior HR Generalist;10;120000,00;Medio;De 97001 a 143000;De 8 A 14;De 34 a 41 años
31;Male;High School;Junior HR Generalist;2;120000,00;Medio;De 97001 a 143000;De 0 a 7;De 26 a 33 años
44;Female;PhD;Senior Human Resources Manager;12;120000,00;Medio;De 97001 a 143000;De 8 A 14;De 42 a 49 años
28;Male;Master's Degree;Web Developer;3;120000,00;Medio;De 97001 a 143000;De 0 a 7;De 26 a 33 años
32;Female;Bachelor's Degree;Junior Web Developer;2;120000,00;Medio;De 97001 a 143000;De 0 a 7;De 26 a 33 años
45;Male;Master's Degree;Director of HR;14;120000,00;Medio;De 97001 a 143000;De 8 A 14;De 42 a 49 años
26;Female;Bachelor's Degree;Web Developer;3;120000,00;Medio;De 97001 a 143000;De 0 a 7;De 26 a 33 años
38;Male;PhD;Senior Human Resources Manager;11;120000,00;Medio;De 97001 a 143000;De 8 A 14;De 34 a 41 años
27;Female;Master's Degree;Senior HR Generalist;4;120000,00;Medio;De 97001 a 143000;De 0 a 7;De 26 a 33 años
33;Male;High School;Junior HR Coordinator;3;120000,00;Medio;De 97001 a 143000;De 0 a 7;De 26 a 33 años
42;Female;Master's Degree;Director of HR;13;120000,00;Medio;De 97001 a 143000;De 8 A 14;De 42 a 49 años
29;Male;Bachelor's Degree;Junior Web Developer;2;120000,00;Medio;De 97001 a 143000;De 0 a 7;De 26 a 33 años
36;Female;Master's Degree;Web Developer;7;120000,00;Medio;De 97001 a 143000;De 0 a 7;De 34 a 41 años
30;Male;High School;Junior HR Generalist;1;120000,00;Medio;De 97001 a 143000;De 0 a 7;De 26 a 33 años
43;Female;PhD;Senior Human Resources Manager;15;120000,00;Medio;De 97001 a 143000;De 15 a 21;De 42 a 49 años
34;Male;Bachelor's Degree;Web Developer;4;120000,00;Medio;De 97001 a 143000;De 0 a 7;De 34 a 41 años
25;Female;Master's Degree;Junior HR Generalist;1;120000,00;Medio;De 97001 a 143000;De 0 a 7;Menor o igual a 25
37;Male;PhD;Director of HR;12;120000,00;Medio;De 97001 a 143000;De 8 A 14;De 34 a 41 años
24;Female;Bachelor's Degree;Junior Web Developer;1;120000,00;Medio;De 97001 a 143000;De 0 a 7;Menor o igual a 25
39;Male;Master's Degree;Senior HR Generalist;9;120000,00;Medio;De 97001 a 143000;De 8 A 14;De 34 a 41 años
31;Male;High School;Junior HR Generalist;2;120000,00;Medio;De 97001 a 143000;De 0 a 7;De 26 a 33 años
44;Female;PhD;Director of HR;14;120000,00;Medio;De 97001 a 143000;De 8 A 14;De 42 a 49 años
28;Male;Bachelor's Degree;Web Developer;3;120000,00;Medio;De 97001 a 143000;De 0 a 7;De 26 a 33 años
32;Female;Master's Degree;Senior Human Resources Manager;6;120000,00;Medio;De 97001 a 143000;De 0 a 7;De 26 a 33 años
45;Male;PhD;Director of HR;13;120000,00;Medio;De 97001 a 143000;De 8 A 14;De 42 a 49 años
26;Female;Bachelor's Degree;Junior Web Developer;2;120000,00;Medio;De 97001 a 143000;De 0 a 7;De 26 a 33 años
38;Male;Master's Degree;Senior HR Generalist;8;120000,00;Medio;De 97001 a 143000;De 8 A 14;De 34 a 41 años
27;Female;High School;Junior HR Generalist;1;120000,00;Medio;De 97001 a 143000;De 0 a 7;De 26 a 33 años
33;Male;Bachelor's Degree;Web Developer;5;120000,00;Medio;De 97001 a 143000;De 0 a 7;De 26 a 33 años
42;Female;Master's Degree;Director of HR;12;120000,00;Medio;De 97001 a 143000;De 8 A 14;De 42 a 49 años
29;Male;Master's Degree;Senior Human Resources Manager;4;120000,00;Medio;De 97001 a 143000;De 0 a 7;De 26 a 33 años
36;Female;Master's Degree;Web Developer;7;120000,00;Medio;De 97001 a 143000;De 0 a 7;De 34 a 41 años
30;Male;High School;Junior HR Coordinator;2;120000,00;Medio;De 97001 a 143000;De 0 a 7;De 26 a 33 años
43;Female;PhD;Senior Human Resources Manager;15;120000,00;Medio;De 97001 a 143000;De 15 a 21;De 42 a 49 años
34;Male;Bachelor's Degree;Junior Web Developer;3;120000,00;Medio;De 97001 a 143000;De 0 a 7;De 34 a 41 años
25;Female;Master's Degree;Junior HR Generalist;1;120000,00;Medio;De 97001 a 143000;De 0 a 7;Menor o igual a 25
37;Male;PhD;Director of HR;11;120000,00;Medio;De 97001 a 143000;De 8 A 14;De 34 a 41 años
24;Female;Bachelor's Degree;Web Developer;1;120000,00;Medio;De 97001 a 143000;De 0 a 7;Menor o igual a 25
39;Male;Master's Degree;Senior HR Generalist;10;120000,00;Medio;De 97001 a 143000;De 8 A 14;De 34 a 41 años
31;Male;High School;Junior HR Generalist;2;120000,00;Medio;De 97001 a 143000;De 0 a 7;De 26 a 33 años
44;Female;PhD;Director of HR;13;120000,00;Medio;De 97001 a 143000;De 8 A 14;De 42 a 49 años
28;Male;Bachelor's Degree;Web Developer;4;120000,00;Medio;De 97001 a 143000;De 0 a 7;De 26 a 33 años
32;Female;Master's Degree;Senior Human Resources Manager;6;120000,00;Medio;De 97001 a 143000;De 0 a 7;De 26 a 33 años
45;Male;PhD;Director of HR;14;120000,00;Medio;De 97001 a 143000;De 8 A 14;De 42 a 49 años
26;Female;Bachelor's Degree;Junior Web Developer;2;120000,00;Medio;De 97001 a 143000;De 0 a 7;De 26 a 33 años
38;Male;Master's Degree;Senior HR Generalist;8;120000,00;Medio;De 97001 a 143000;De 8 A 14;De 34 a 41 años
27;Female;High School;Junior HR Generalist;1;120000,00;Medio;De 97001 a 143000;De 0 a 7;De 26 a 33 años
33;Male;Bachelor's Degree;Web Developer;5;120000,00;Medio;De 97001 a 143000;De 0 a 7;De 26 a 33 años
42;Female;Master's Degree;Director of HR;12;120000,00;Medio;De 97001 a 143000;De 8 A 14;De 42 a 49 años
29;Male;Master's Degree;Senior Human Resources Manager;4;120000,00;Medio;De 97001 a 143000;De 0 a 7;De 26 a 33 años
36;Female;Master's Degree;Web Developer;7;120000,00;Medio;De 97001 a 143000;De 0 a 7;De 34 a 41 años
30;Male;High School;Junior HR Coordinator;2;120000,00;Medio;De 97001 a 143000;De 0 a 7;De 26 a 33 años
43;Female;PhD;Senior Human Resources Manager;15;120000,00;Medio;De 97001 a 143000;De 15 a 21;De 42 a 49 años
34;Male;Bachelor's Degree;Junior Web Developer;3;120000,00;Medio;De 97001 a 143000;De 0 a 7;De 34 a 41 años
25;Female;Master's Degree;Junior HR Generalist;1;120000,00;Medio;De 97001 a 143000;De 0 a 7;Menor o igual a 25
37;Male;PhD;Director of HR;11;120000,00;Medio;De 97001 a 143000;De 8 A 14;De 34 a 41 años
24;Female;Bachelor's Degree;Web Developer;1;120000,00;Medio;De 97001 a 143000;De 0 a 7;Menor o igual a 25
39;Male;Master's Degree;Senior HR Generalist;10;120000,00;Medio;De 97001 a 143000;De 8 A 14;De 34 a 41 años
31;Male;High School;Junior HR Generalist;2;120000,00;Medio;De 97001 a 143000;De 0 a 7;De 26 a 33 años
44;Female;PhD;Director of HR;13;120000,00;Medio;De 97001 a 143000;De 8 A 14;De 42 a 49 años
28;Male;Bachelor's Degree;Web Developer;4;120000,00;Medio;De 97001 a 143000;De 0 a 7;De 26 a 33 años
32;Female;Master's Degree;Senior Human Resources Manager;6;120000,00;Medio;De 97001 a 143000;De 0 a 7;De 26 a 33 años
45;Male;PhD;Director of HR;14;120000,00;Medio;De 97001 a 143000;De 8 A 14;De 42 a 49 años
26;Female;Bachelor's Degree;Junior Web Developer;2;120000,00;Medio;De 97001 a 143000;De 0 a 7;De 26 a 33 años
38;Male;Master's Degree;Senior HR Generalist;8;120000,00;Medio;De 97001 a 143000;De 8 A 14;De 34 a 41 años
27;Female;High School;Junior HR Generalist;1;120000,00;Medio;De 97001 a 143000;De 0 a 7;De 26 a 33 años
33;Male;Bachelor's Degree;Web Developer;5;120000,00;Medio;De 97001 a 143000;De 0 a 7;De 26 a 33 años
42;Female;Master's Degree;Director of HR;12;120000,00;Medio;De 97001 a 143000;De 8 A 14;De 42 a 49 años
29;Male;Master's Degree;Senior Human Resources Manager;4;120000,00;Medio;De 97001 a 143000;De 0 a 7;De 26 a 33 años
36;Female;Master's Degree;Web Developer;7;120000,00;Medio;De 97001 a 143000;De 0 a 7;De 34 a 41 años
30;Male;High School;Junior HR Coordinator;2;120000,00;Medio;De 97001 a 143000;De 0 a 7;De 26 a 33 años
43;Female;PhD;Senior Human Resources Manager;15;120000,00;Medio;De 97001 a 143000;De 15 a 21;De 42 a 49 años
34;Male;Bachelor's Degree;Junior Web Developer;3;120000,00;Medio;De 97001 a 143000;De 0 a 7;De 34 a 41 años
25;Female;Master's Degree;Junior HR Generalist;1;120000,00;Medio;De 97001 a 143000;De 0 a 7;Menor o igual a 25
37;Male;PhD;Director of HR;11;120000,00;Medio;De 97001 a 143000;De 8 A 14;De 34 a 41 años
24;Female;Bachelor's Degree;Web Developer;1;120000,00;Medio;De 97001 a 143000;De 0 a 7;Menor o igual a 25
39;Male;Master's Degree;Senior HR Generalist;10;120000,00;Medio;De 97001 a 143000;De 8 A 14;De 34 a 41 años
31;Male;High School;Junior HR Generalist;2;120000,00;Medio;De 97001 a 143000;De 0 a 7;De 26 a 33 años
44;Female;PhD;Director of HR;13;120000,00;Medio;De 97001 a 143000;De 8 A 14;De 42 a 49 años
28;Male;Bachelor's Degree;Web Developer;4;120000,00;Medio;De 97001 a 143000;De 0 a 7;De 26 a 33 años
32;Female;Master's Degree;Senior Human Resources Manager;6;120000,00;Medio;De 97001 a 143000;De 0 a 7;De 26 a 33 años
45;Male;PhD;Director of HR;14;120000,00;Medio;De 97001 a 143000;De 8 A 14;De 42 a 49 años
26;Female;Bachelor's Degree;Junior Web Developer;2;120000,00;Medio;De 97001 a 143000;De 0 a 7;De 26 a 33 años
38;Male;Master's Degree;Senior HR Generalist;8;120000,00;Medio;De 97001 a 143000;De 8 A 14;De 34 a 41 años
27;Female;High School;Junior HR Generalist;1;120000,00;Medio;De 97001 a 143000;De 0 a 7;De 26 a 33 años
33;Male;Bachelor's Degree;Web Developer;5;120000,00;Medio;De 97001 a 143000;De 0 a 7;De 26 a 33 años
42;Female;Master's Degree;Director of HR;12;120000,00;Medio;De 97001 a 143000;De 8 A 14;De 42 a 49 años
29;Male;Master's Degree;Senior Human Resources Manager;4;120000,00;Medio;De 97001 a 143000;De 0 a 7;De 26 a 33 años
36;Female;Master's Degree;Web Developer;7;120000,00;Medio;De 97001 a 143000;De 0 a 7;De 34 a 41 años
